lat,lon,esi
36.5,94.15000000000002,0.04961936242254046
36.5,94.30000000000003,0.04961936242254046
36.5,94.45000000000003,0.04961936242254046
36.5,94.60000000000004,0.28472715114869407
36.5,94.75000000000004,0.28472715114869407
36.5,94.90000000000005,0.28472715114869407
36.5,95.05000000000005,0.2874183210637675
36.5,95.20000000000006,0.2874183210637675
36.5,95.35000000000007,0.2874183210637675
36.5,95.50000000000007,0.05774379118739395
36.5,95.65000000000008,0.2890242774622609
36.5,95.80000000000008,0.2890242774622609
36.5,95.95000000000009,0.05774379118739395
36.5,96.1000000000001,0.058430843354062886
36.5,96.2500000000001,0.28971132962892987
36.5,96.4000000000001,0.28971132962892987
36.5,96.55000000000011,0.06349627435129336
36.5,96.70000000000012,0.06349627435129336
36.5,96.85000000000012,0.06349627435129336
36.5,97.00000000000013,0.0730107939574568
36.5,97.15000000000013,0.0730107939574568
36.5,97.30000000000014,0.0730107939574568
36.5,97.45000000000014,0.0730107939574568
36.5,97.60000000000015,0.07527924848410009
36.5,97.75000000000016,0.07527924848410009
36.5,97.90000000000016,0.07527924848410009
36.5,98.05000000000017,0.30626430312056163
36.5,98.20000000000017,0.30626430312056163
36.5,98.35000000000018,0.30626430312056163
36.5,98.50000000000018,0.30398723702307306
36.5,98.65000000000019,0.30398723702307306
36.5,98.8000000000002,0.30398723702307306
36.5,98.9500000000002,0.30398723702307306
36.5,99.10000000000021,0.30902429519398833
36.5,99.25000000000021,0.30902429519398833
36.5,99.40000000000022,0.30902429519398833
36.5,99.55000000000022,0.0876559445215479
36.5,99.70000000000023,0.31893643079641487
36.5,99.85000000000024,0.31893643079641487
36.5,100.00000000000024,0.32667624012115304
36.5,100.15000000000025,0.32667624012115304
36.5,100.30000000000025,0.32667624012115304
36.5,100.45000000000026,0.32667624012115304
36.5,100.60000000000026,0.3315663544632583
36.5,100.75000000000027,0.3315663544632583
36.5,100.90000000000028,0.3315663544632583
36.5,101.05000000000028,0.33688313864231917
36.5,101.20000000000029,0.33688313864231917
36.5,101.35000000000029,0.33688313864231917
36.5,101.5000000000003,0.3455548633381632
36.5,101.6500000000003,0.3455548633381632
36.5,101.80000000000031,0.3455548633381632
36.5,101.95000000000032,0.3455548633381632
36.5,102.10000000000032,0.33946667132317054
36.5,102.25000000000033,0.33946667132317054
36.5,102.40000000000033,0.33946667132317054
36.5,102.55000000000034,0.3385514468724905
36.5,102.70000000000034,0.3385514468724905
36.5,102.85000000000035,0.3385514468724905
36.5,103.00000000000036,0.3366028025559774
36.5,103.15000000000036,0.3366028025559774
36.5,103.30000000000037,0.3366028025559774
36.5,103.45000000000037,0.3366028025559774
36.65,93.7,0.04508668576849023
36.65,93.85000000000001,0.04508668576849023
36.65,94.00000000000001,0.2808998486974074
36.65,94.15000000000002,0.04961936242254046
36.65,94.30000000000003,0.04961936242254046
36.65,94.45000000000003,0.04961936242254046
36.65,94.60000000000004,0.05344666487382709
36.65,94.75000000000004,0.28472715114869407
36.65,94.90000000000005,0.05344666487382709
36.65,95.05000000000005,0.056137834788900526
36.65,95.20000000000006,0.056137834788900526
36.65,95.35000000000007,0.056137834788900526
36.65,95.50000000000007,0.05774379118739395
36.65,95.65000000000008,0.05774379118739395
36.65,95.80000000000008,0.05774379118739395
36.65,95.95000000000009,0.05774379118739395
36.65,96.1000000000001,0.058430843354062886
36.65,96.2500000000001,0.058430843354062886
36.65,96.4000000000001,0.058430843354062886
36.65,96.55000000000011,0.06349627435129336
36.65,96.70000000000012,0.06349627435129336
36.65,96.85000000000012,0.06349627435129336
36.65,97.00000000000013,0.0730107939574568
36.65,97.15000000000013,0.0730107939574568
36.65,97.30000000000014,0.0730107939574568
36.65,97.45000000000014,0.0730107939574568
36.65,97.60000000000015,0.07527924848410009
36.65,97.75000000000016,0.07527924848410009
36.65,97.90000000000016,0.07527924848410009
36.65,98.05000000000017,0.07498381684569469
36.65,98.20000000000017,0.07498381684569469
36.65,98.35000000000018,0.30626430312056163
36.65,98.50000000000018,0.30398723702307306
36.65,98.65000000000019,0.30398723702307306
36.65,98.8000000000002,0.30398723702307306
36.65,98.9500000000002,0.07270675074820611
36.65,99.10000000000021,0.30902429519398833
36.65,99.25000000000021,0.07774380891912135
36.65,99.40000000000022,0.30902429519398833
36.65,99.55000000000022,0.31893643079641487
36.65,99.70000000000023,0.31893643079641487
36.65,99.85000000000024,0.31893643079641487
36.65,100.00000000000024,0.32667624012115304
36.65,100.15000000000025,0.4918816818486291
36.65,100.30000000000025,0.32667624012115304
