lat,lon,temp,precip,grass,forest,barren,water,class
36.949999999999996,97.75000000000016,4.034648895263672,221.5210723876953,1,0,0,0,4
36.949999999999996,97.90000000000016,4.034648895263672,221.5210723876953,1,0,0,0,4
36.949999999999996,98.05000000000017,2.6311404705047607,257.0736999511719,0,0,1,0,7
36.949999999999996,98.20000000000017,2.6311404705047607,257.0736999511719,0,0,1,0,7
36.949999999999996,98.35000000000018,2.6311404705047607,257.0736999511719,1,0,0,0,4
36.949999999999996,98.50000000000018,0.8526316285133362,290.6999816894531,1,0,0,0,4
36.949999999999996,98.65000000000019,0.8526316285133362,290.6999816894531,1,0,0,0,4
36.949999999999996,98.8000000000002,0.8526316285133362,290.6999816894531,1,0,0,0,4
36.949999999999996,98.9500000000002,0.8526316285133362,290.6999816894531,1,0,0,0,4
36.949999999999996,99.10000000000021,0.9539473652839661,318.2526550292969,1,0,0,0,4
36.949999999999996,99.25000000000021,0.9539473652839661,318.2526550292969,1,0,0,0,4
36.949999999999996,99.40000000000022,0.9539473652839661,318.2526550292969,1,0,0,0,4
36.949999999999996,99.55000000000022,0.8548245429992676,380.4105529785156,1,0,0,0,4
36.949999999999996,99.70000000000023,0.8548245429992676,380.4105529785156,0,0,0,1,5
36.949999999999996,99.85000000000024,0.8548245429992676,380.4105529785156,0,0,0,1,5
36.949999999999996,100.00000000000024,1.1846489906311035,418.1158142089844,0,0,0,1,5
36.949999999999996,100.15000000000025,1.1846489906311035,418.1158142089844,0,0,0,1,5
36.949999999999996,100.30000000000025,1.1846489906311035,418.1158142089844,0,0,0,1,5
36.949999999999996,100.45000000000026,1.1846489906311035,418.1158142089844,0,0,0,1,5
36.949999999999996,100.60000000000026,0.7675438523292542,458.5736389160156,0,0,1,0,7
36.949999999999996,100.75000000000027,0.7675438523292542,458.5736389160156,1,0,0,0,4
36.949999999999996,100.90000000000028,0.7675438523292542,458.5736389160156,1,0,0,0,4
36.949999999999996,101.05000000000028,0.7921051979064941,489.84735107421875,1,0,0,0,4
36.949999999999996,101.20000000000029,0.7921051979064941,489.84735107421875,1,0,0,0,4
36.949999999999996,101.35000000000029,0.7921051979064941,489.84735107421875,1,0,0,0,4
36.949999999999996,101.5000000000003,4.060965061187744,454.9842834472656,1,0,0,0,4
36.949999999999996,101.6500000000003,4.060965061187744,454.9842834472656,0,0,0,0,1
36.949999999999996,101.80000000000031,4.060965061187744,454.9842834472656,1,0,0,0,4
36.949999999999996,101.95000000000032,4.060965061187744,454.9842834472656,1,0,0,0,4
36.949999999999996,102.10000000000032,1.7201755046844482,480.67901611328125,1,0,0,0,4
36.949999999999996,102.25000000000033,1.7201755046844482,480.67901611328125,0,1,0,0,2
36.949999999999996,102.40000000000033,1.7201755046844482,480.67901611328125,0,1,0,0,2
36.949999999999996,102.55000000000034,3.175877332687378,436.4683837890625,1,0,0,0,4
36.949999999999996,102.70000000000034,3.175877332687378,436.4683837890625,1,0,0,0,4
36.949999999999996,102.85000000000035,3.175877332687378,436.4683837890625,1,0,0,0,4
36.949999999999996,103.00000000000036,5.0065789222717285,376.07891845703125,1,0,0,0,4
36.949999999999996,103.15000000000036,5.0065789222717285,376.07891845703125,1,0,0,0,4
36.949999999999996,103.30000000000037,5.0065789222717285,376.07891845703125,1,0,0,0,4
36.949999999999996,103.45000000000037,5.0065789222717285,376.07891845703125,1,0,0,0,4
37.099999999999994,93.7,4.526315689086914,34.83157730102539,0,0,1,0,7
37.099999999999994,93.85000000000001,4.526315689086914,34.83157730102539,0,0,1,0,7
37.099999999999994,94.00000000000001,4.921930313110352,37.67368698120117,0,0,1,0,7
37.099999999999994,94.15000000000002,4.921930313110352,37.67368698120117,0,0,1,0,7
37.099999999999994,94.30000000000003,4.921930313110352,37.67368698120117,0,0,1,0,7
37.099999999999994,94.45000000000003,4.921930313110352,37.67368698120117,0,0,1,0,7
37.099999999999994,94.60000000000004,5.297807216644287,47.400001525878906,0,0,1,0,7
37.099999999999994,94.75000000000004,5.297807216644287,47.400001525878906,0,0,1,0,7
37.099999999999994,94.90000000000005,5.297807216644287,47.400001525878906,0,0,1,0,7
37.099999999999994,95.05000000000005,4.432894706726074,66.02105712890625,0,0,1,0,7
37.099999999999994,95.20000000000006,4.432894706726074,66.02105712890625,0,0,1,0,7
37.099999999999994,95.35000000000007,4.432894706726074,66.02105712890625,0,0,1,0,7
37.099999999999994,95.50000000000007,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.099999999999994,95.65000000000008,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.099999999999994,95.80000000000008,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.099999999999994,95.95000000000009,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.099999999999994,96.1000000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.099999999999994,96.2500000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.099999999999994,96.4000000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.099999999999994,96.55000000000011,4.212719440460205,141.4052734375,0,0,1,0,7
37.099999999999994,96.70000000000012,4.212719440460205,141.4052734375,0,0,1,0,7
37.099999999999994,96.85000000000012,4.212719440460205,141.4052734375,0,0,1,0,7
37.099999999999994,97.00000000000013,4.150000095367432,192.00527954101562,0,0,0,1,5
37.099999999999994,97.15000000000013,4.150000095367432,192.00527954101562,0,0,1,0,7
37.099999999999994,97.30000000000014,4.150000095367432,192.00527954101562,0,0,1,0,7
37.099999999999994,97.45000000000014,4.150000095367432,192.00527954101562,0,0,1,0,7
37.099999999999994,97.60000000000015,2.5811405181884766,242.1368408203125,0,0,1,0,7
37.099999999999994,97.75000000000016,2.5811405181884766,242.1368408203125,0,0,1,0,7
37.099999999999994,97.90000000000016,2.5811405181884766,242.1368408203125,0,0,1,0,7
37.099999999999994,98.05000000000017,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.099999999999994,98.20000000000017,-0.2635965347290039,291.7789611816406,0,0,1,0,7
37.099999999999994,98.35000000000018,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.099999999999994,98.50000000000018,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.099999999999994,98.65000000000019,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.099999999999994,98.8000000000002,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.099999999999994,98.9500000000002,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.099999999999994,99.10000000000021,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.099999999999994,99.25000000000021,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.099999999999994,99.40000000000022,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.099999999999994,99.55000000000022,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.099999999999994,99.70000000000023,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.099999999999994,99.85000000000024,-0.2640351355075836,400.5578918457031,0,0,0,1,5
37.099999999999994,100.00000000000024,0.17456142604351044,444.59478759765625,0,0,0,1,5
37.099999999999994,100.15000000000025,0.17456142604351044,444.59478759765625,0,0,0,1,5
37.099999999999994,100.30000000000025,0.17456142604351044,444.59478759765625,0,0,0,1,5
37.099999999999994,100.45000000000026,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.099999999999994,100.60000000000026,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.099999999999994,100.75000000000027,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.099999999999994,100.90000000000028,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.099999999999994,101.05000000000028,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.099999999999994,101.20000000000029,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.099999999999994,101.35000000000029,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.099999999999994,101.5000000000003,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.099999999999994,101.6500000000003,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.099999999999994,101.80000000000031,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.099999999999994,101.95000000000032,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.099999999999994,102.10000000000032,-0.9688596129417419,498.7369079589844,1,0,0,0,4
37.099999999999994,102.25000000000033,-0.9688596129417419,498.7369079589844,0,1,0,0,2
37.099999999999994,102.40000000000033,-0.9688596129417419,498.7369079589844,0,1,0,0,2
37.099999999999994,102.55000000000034,1.0328947305679321,433.5789489746094,1,0,0,0,4
37.099999999999994,102.70000000000034,1.0328947305679321,433.5789489746094,1,0,0,0,4
37.099999999999994,102.85000000000035,1.0328947305679321,433.5789489746094,1,0,0,0,4
37.099999999999994,103.00000000000036,3.0732455253601074,369.036865234375,1,0,0,0,4
37.099999999999994,103.15000000000036,3.0732455253601074,369.036865234375,1,0,0,0,4
37.099999999999994,103.30000000000037,3.0732455253601074,369.036865234375,1,0,0,0,4
37.099999999999994,103.45000000000037,3.0732455253601074,369.036865234375,1,0,0,0,4
37.24999999999999,93.7,4.526315689086914,34.83157730102539,0,0,1,0,7
37.24999999999999,93.85000000000001,4.526315689086914,34.83157730102539,0,0,1,0,7
37.24999999999999,94.00000000000001,4.921930313110352,37.67368698120117,0,0,1,0,7
37.24999999999999,94.15000000000002,4.921930313110352,37.67368698120117,0,0,1,0,7
37.24999999999999,94.30000000000003,4.921930313110352,37.67368698120117,0,0,1,0,7
37.24999999999999,94.45000000000003,4.921930313110352,37.67368698120117,0,0,1,0,7
37.24999999999999,94.60000000000004,5.297807216644287,47.400001525878906,0,0,1,0,7
37.24999999999999,94.75000000000004,5.297807216644287,47.400001525878906,0,0,1,0,7
37.24999999999999,94.90000000000005,5.297807216644287,47.400001525878906,0,0,1,0,7
37.24999999999999,95.05000000000005,4.432894706726074,66.02105712890625,0,0,1,0,7
37.24999999999999,95.20000000000006,4.432894706726074,66.02105712890625,0,0,1,0,7
37.24999999999999,95.35000000000007,4.432894706726074,66.02105712890625,0,0,1,0,7
37.24999999999999,95.50000000000007,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.24999999999999,95.65000000000008,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.24999999999999,95.80000000000008,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.24999999999999,95.95000000000009,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.24999999999999,96.1000000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.24999999999999,96.2500000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.24999999999999,96.4000000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.24999999999999,96.55000000000011,4.212719440460205,141.4052734375,0,0,1,0,7
37.24999999999999,96.70000000000012,4.212719440460205,141.4052734375,0,0,1,0,7
37.24999999999999,96.85000000000012,4.212719440460205,141.4052734375,0,0,1,0,7
37.24999999999999,97.00000000000013,4.150000095367432,192.00527954101562,1,0,0,0,4
37.24999999999999,97.15000000000013,4.150000095367432,192.00527954101562,0,0,1,0,7
37.24999999999999,97.30000000000014,4.150000095367432,192.00527954101562,0,0,1,0,7
37.24999999999999,97.45000000000014,4.150000095367432,192.00527954101562,0,0,1,0,7
37.24999999999999,97.60000000000015,2.5811405181884766,242.1368408203125,1,0,0,0,4
37.24999999999999,97.75000000000016,2.5811405181884766,242.1368408203125,1,0,0,0,4
37.24999999999999,97.90000000000016,2.5811405181884766,242.1368408203125,1,0,0,0,4
37.24999999999999,98.05000000000017,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.24999999999999,98.20000000000017,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.24999999999999,98.35000000000018,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.24999999999999,98.50000000000018,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.24999999999999,98.65000000000019,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.24999999999999,98.8000000000002,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.24999999999999,98.9500000000002,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.24999999999999,99.10000000000021,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.24999999999999,99.25000000000021,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.24999999999999,99.40000000000022,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.24999999999999,99.55000000000022,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.24999999999999,99.70000000000023,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.24999999999999,99.85000000000024,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.24999999999999,100.00000000000024,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.24999999999999,100.15000000000025,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.24999999999999,100.30000000000025,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.24999999999999,100.45000000000026,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.24999999999999,100.60000000000026,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.24999999999999,100.75000000000027,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.24999999999999,100.90000000000028,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.24999999999999,101.05000000000028,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.24999999999999,101.20000000000029,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.24999999999999,101.35000000000029,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.24999999999999,101.5000000000003,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.24999999999999,101.6500000000003,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.24999999999999,101.80000000000031,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.24999999999999,101.95000000000032,-0.4000000059604645,527.9631958007812,0,1,0,0,2
37.24999999999999,102.10000000000032,-0.9688596129417419,498.7369079589844,1,0,0,0,4
37.24999999999999,102.25000000000033,-0.9688596129417419,498.7369079589844,1,0,0,0,4
37.24999999999999,102.40000000000033,-0.9688596129417419,498.7369079589844,1,0,0,0,4
37.24999999999999,102.55000000000034,1.0328947305679321,433.5789489746094,1,0,0,0,4
37.24999999999999,102.70000000000034,1.0328947305679321,433.5789489746094,1,0,0,0,4
37.24999999999999,102.85000000000035,1.0328947305679321,433.5789489746094,0,0,0,0,1
37.24999999999999,103.00000000000036,3.0732455253601074,369.036865234375,1,0,0,0,4
37.24999999999999,103.15000000000036,3.0732455253601074,369.036865234375,0,1,0,0,2
37.24999999999999,103.30000000000037,3.0732455253601074,369.036865234375,1,0,0,0,4
37.24999999999999,103.45000000000037,3.0732455253601074,369.036865234375,1,0,0,0,4
37.39999999999999,93.7,4.526315689086914,34.83157730102539,0,0,1,0,7
37.39999999999999,93.85000000000001,4.526315689086914,34.83157730102539,0,0,1,0,7
37.39999999999999,94.00000000000001,4.921930313110352,37.67368698120117,0,0,1,0,7
37.39999999999999,94.15000000000002,4.921930313110352,37.67368698120117,0,0,1,0,7
37.39999999999999,94.30000000000003,4.921930313110352,37.67368698120117,0,0,1,0,7
37.39999999999999,94.45000000000003,4.921930313110352,37.67368698120117,0,0,1,0,7
37.39999999999999,94.60000000000004,5.297807216644287,47.400001525878906,0,0,1,0,7
37.39999999999999,94.75000000000004,5.297807216644287,47.400001525878906,0,0,1,0,7
37.39999999999999,94.90000000000005,5.297807216644287,47.400001525878906,0,0,1,0,7
37.39999999999999,95.05000000000005,4.432894706726074,66.02105712890625,0,0,1,0,7
37.39999999999999,95.20000000000006,4.432894706726074,66.02105712890625,0,0,1,0,7
37.39999999999999,95.35000000000007,4.432894706726074,66.02105712890625,0,0,1,0,7
37.39999999999999,95.50000000000007,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.39999999999999,95.65000000000008,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.39999999999999,95.80000000000008,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.39999999999999,95.95000000000009,3.5947370529174805,89.84210968017578,0,0,1,0,7
37.39999999999999,96.1000000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.39999999999999,96.2500000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.39999999999999,96.4000000000001,1.9978069067001343,130.5736846923828,0,0,1,0,7
37.39999999999999,96.55000000000011,4.212719440460205,141.4052734375,0,0,1,0,7
37.39999999999999,96.70000000000012,4.212719440460205,141.4052734375,1,0,0,0,4
37.39999999999999,96.85000000000012,4.212719440460205,141.4052734375,0,0,1,0,7
37.39999999999999,97.00000000000013,4.150000095367432,192.00527954101562,0,0,1,0,7
37.39999999999999,97.15000000000013,4.150000095367432,192.00527954101562,0,0,1,0,7
37.39999999999999,97.30000000000014,4.150000095367432,192.00527954101562,1,0,0,0,4
37.39999999999999,97.45000000000014,4.150000095367432,192.00527954101562,1,0,0,0,4
37.39999999999999,97.60000000000015,2.5811405181884766,242.1368408203125,1,0,0,0,4
37.39999999999999,97.75000000000016,2.5811405181884766,242.1368408203125,0,0,1,0,7
37.39999999999999,97.90000000000016,2.5811405181884766,242.1368408203125,1,0,0,0,4
37.39999999999999,98.05000000000017,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.39999999999999,98.20000000000017,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.39999999999999,98.35000000000018,-0.2635965347290039,291.7789611816406,1,0,0,0,4
37.39999999999999,98.50000000000018,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.39999999999999,98.65000000000019,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.39999999999999,98.8000000000002,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.39999999999999,98.9500000000002,-1.618420958518982,331.5578918457031,1,0,0,0,4
37.39999999999999,99.10000000000021,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.39999999999999,99.25000000000021,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.39999999999999,99.40000000000022,-0.49605268239974976,356.4736633300781,1,0,0,0,4
37.39999999999999,99.55000000000022,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.39999999999999,99.70000000000023,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.39999999999999,99.85000000000024,-0.2640351355075836,400.5578918457031,1,0,0,0,4
37.39999999999999,100.00000000000024,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.39999999999999,100.15000000000025,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.39999999999999,100.30000000000025,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.39999999999999,100.45000000000026,0.17456142604351044,444.59478759765625,1,0,0,0,4
37.39999999999999,100.60000000000026,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.39999999999999,100.75000000000027,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.39999999999999,100.90000000000028,-1.4162280559539795,483.9210510253906,1,0,0,0,4
37.39999999999999,101.05000000000028,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.39999999999999,101.20000000000029,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.39999999999999,101.35000000000029,-1.289912223815918,512.9578857421875,1,0,0,0,4
37.39999999999999,101.5000000000003,-0.4000000059604645,527.9631958007812,0,0,0,0,1
37.39999999999999,101.6500000000003,-0.4000000059604645,527.9631958007812,0,0,0,0,1
37.39999999999999,101.80000000000031,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.39999999999999,101.95000000000032,-0.4000000059604645,527.9631958007812,1,0,0,0,4
37.39999999999999,102.10000000000032,-0.9688596129417419,498.7369079589844,1,0,0,0,4
37.39999999999999,102.25000000000033,-0.9688596129417419,498.7369079589844,1,0,0,0,4
37.39999999999999,102.40000000000033,-0.9688596129417419,498.7369079589844,1,0,0,0,4
37.39999999999999,102.55000000000034,1.0328947305679321,433.5789489746094,0,1,0,0,2
37.39999999999999,102.70000000000034,1.0328947305679321,433.5789489746094,1,0,0,0,4
37.39999999999999,102.85000000000035,1.0328947305679321,433.5789489746094,1,0,0,0,4
37.39999999999999,103.00000000000036,3.0732455253601074,369.036865234375,1,0,0,0,4
37.39999999999999,103.15000000000036,3.0732455253601074,369.036865234375,1,0,0,0,4
37.39999999999999,103.30000000000037,3.0732455253601074,369.036865234375,1,0,0,0,4
37.39999999999999,103.45000000000037,3.0732455253601074,369.036865234375,1,0,0,0,4
37.54999999999999,93.7,4.419736862182617,38.852630615234375,0,0,0,1,5
37.54999999999999,93.85000000000001,4.419736862182617,38.852630615234375,0,0,0,1,5
37.54999999999999,94.00000000000001,4.261842727661133,45.126312255859375,0,0,1,0,7
37.54999999999999,94.15000000000002,4.261842727661133,45.126312255859375,0,0,1,0,7
37.54999999999999,94.30000000000003,4.261842727661133,45.126312255859375,0,0,1,0,7
37.54999999999999,94.45000000000003,4.261842727661133,45.126312255859375,0,0,1,0,7
37.54999999999999,94.60000000000004,3.228508949279785,66.03157806396484,0,0,1,0,7
37.54999999999999,94.75000000000004,3.228508949279785,66.03157806396484,0,0,1,0,7
37.54999999999999,94.90000000000005,3.228508949279785,66.03157806396484,0,0,1,0,7
37.54999999999999,95.05000000000005,1.2311404943466187,102.03157806396484,0,0,1,0,7
37.54999999999999,95.20000000000006,1.2311404943466187,102.03157806396484,0,0,1,0,7
37.54999999999999,95.35000000000007,1.2311404943466187,102.03157806396484,0,0,1,0,7
37.54999999999999,95.50000000000007,-2.189035415649414,161.82107543945312,0,0,0,1,5
37.54999999999999,95.65000000000008,-2.189035415649414,161.82107543945312,0,0,1,0,7
37.54999999999999,95.80000000000008,-2.189035415649414,161.82107543945312,0,0,1,0,7
37.54999999999999,95.95000000000009,-2.189035415649414,161.82107543945312,0,0,1,0,7
37.54999999999999,96.1000000000001,-1.682456135749817,183.53158569335938,0,0,1,0,7
37.54999999999999,96.2500000000001,-1.682456135749817,183.53158569335938,0,0,1,0,7
37.54999999999999,96.4000000000001,-1.682456135749817,183.53158569335938,0,0,1,0,7
37.54999999999999,96.55000000000011,-2.9210526943206787,230.4789581298828,1,0,0,0,4
37.54999999999999,96.70000000000012,-2.9210526943206787,230.4789581298828,1,0,0,0,4
37.54999999999999,96.85000000000012,-2.9210526943206787,230.4789581298828,1,0,0,0,4
37.54999999999999,97.00000000000013,-3.675438642501831,271.0947265625,0,0,1,0,7
37.54999999999999,97.15000000000013,-3.675438642501831,271.0947265625,0,0,1,0,7
37.54999999999999,97.30000000000014,-3.675438642501831,271.0947265625,0,0,1,0,7
37.54999999999999,97.45000000000014,-3.675438642501831,271.0947265625,0,0,1,0,7
37.54999999999999,97.60000000000015,-4.184210300445557,307.7105712890625,0,0,1,0,7
37.54999999999999,97.75000000000016,-4.184210300445557,307.7105712890625,1,0,0,0,4
37.54999999999999,97.90000000000016,-4.184210300445557,307.7105712890625,1,0,0,0,4
37.54999999999999,98.05000000000017,-3.930701732635498,332.4789733886719,0,0,1,0,7
37.54999999999999,98.20000000000017,-3.930701732635498,332.4789733886719,1,0,0,0,4
37.54999999999999,98.35000000000018,-3.930701732635498,332.4789733886719,1,0,0,0,4
37.54999999999999,98.50000000000018,-3.9206137657165527,353.07366943359375,1,0,0,0,4
37.54999999999999,98.65000000000019,-3.9206137657165527,353.07366943359375,1,0,0,0,4
37.54999999999999,98.8000000000002,-3.9206137657165527,353.07366943359375,1,0,0,0,4
37.54999999999999,98.9500000000002,-3.9206137657165527,353.07366943359375,1,0,0,0,4
37.54999999999999,99.10000000000021,-4.321929454803467,380.8841857910156,1,0,0,0,4
37.54999999999999,99.25000000000021,-4.321929454803467,380.8841857910156,1,0,0,0,4
37.54999999999999,99.40000000000022,-4.321929454803467,380.8841857910156,1,0,0,0,4
37.54999999999999,99.55000000000022,-3.162719488143921,406.9579162597656,1,0,0,0,4
37.54999999999999,99.70000000000023,-3.162719488143921,406.9579162597656,1,0,0,0,4
37.54999999999999,99.85000000000024,-3.162719488143921,406.9579162597656,1,0,0,0,4
37.54999999999999,100.00000000000024,-2.8421053886413574,432.15789794921875,1,0,0,0,4
37.54999999999999,100.15000000000025,-2.8421053886413574,432.15789794921875,1,0,0,0,4
37.54999999999999,100.30000000000025,-2.8421053886413574,432.15789794921875,1,0,0,0,4
37.54999999999999,100.45000000000026,-2.8421053886413574,432.15789794921875,1,0,0,0,4
37.54999999999999,100.60000000000026,-2.3600876331329346,453.93682861328125,1,0,0,0,4
37.54999999999999,100.75000000000027,-2.3600876331329346,453.93682861328125,1,0,0,0,4
37.54999999999999,100.90000000000028,-2.3600876331329346,453.93682861328125,1,0,0,0,4
37.54999999999999,101.05000000000028,-2.0732455253601074,473.09478759765625,1,0,0,0,4
37.54999999999999,101.20000000000029,-2.0732455253601074,473.09478759765625,1,0,0,0,4
37.54999999999999,101.35000000000029,-2.0732455253601074,473.09478759765625,1,0,0,0,4
37.54999999999999,101.5000000000003,-1.7666666507720947,473.1737365722656,1,0,0,0,4
37.54999999999999,101.6500000000003,-1.7666666507720947,473.1737365722656,1,0,0,0,4
37.54999999999999,101.80000000000031,-1.7666666507720947,473.1737365722656,0,0,1,0,7
37.54999999999999,101.95000000000032,-1.7666666507720947,473.1737365722656,1,0,0,0,4
37.54999999999999,102.10000000000032,0.6021929979324341,417.5052795410156,0,0,1,0,7
37.54999999999999,102.25000000000033,0.6021929979324341,417.5052795410156,1,0,0,0,4
37.54999999999999,102.40000000000033,0.6021929979324341,417.5052795410156,1,0,0,0,4
37.54999999999999,102.55000000000034,7.0478057861328125,241.51577758789062,1,0,0,0,4
37.54999999999999,102.70000000000034,7.0478057861328125,241.51577758789062,1,0,0,0,4
37.54999999999999,102.85000000000035,7.0478057861328125,241.51577758789062,1,0,0,0,4
37.54999999999999,103.00000000000036,8.06315803527832,203.11053466796875,1,0,0,0,4
37.54999999999999,103.15000000000036,8.06315803527832,203.11053466796875,1,0,0,0,4
37.54999999999999,103.30000000000037,8.06315803527832,203.11053466796875,1,0,0,0,4
37.54999999999999,103.45000000000037,8.06315803527832,203.11053466796875,1,0,0,0,4
37.69999999999999,93.7,4.419736862182617,38.852630615234375,0,0,1,0,7
37.69999999999999,93.85000000000001,4.419736862182617,38.852630615234375,0,0,1,0,7
37.69999999999999,94.00000000000001,4.261842727661133,45.126312255859375,0,0,1,0,7
37.69999999999999,94.15000000000002,4.261842727661133,45.126312255859375,0,0,1,0,7
37.69999999999999,94.30000000000003,4.261842727661133,45.126312255859375,0,0,1,0,7
37.69999999999999,94.45000000000003,4.261842727661133,45.126312255859375,0,0,1,0,7
37.69999999999999,94.60000000000004,3.228508949279785,66.03157806396484,0,0,1,0,7
37.69999999999999,94.75000000000004,3.228508949279785,66.03157806396484,0,0,1,0,7
37.69999999999999,94.90000000000005,3.228508949279785,66.03157806396484,0,0,1,0,7
37.69999999999999,95.05000000000005,1.2311404943466187,102.03157806396484,0,0,1,0,7
37.69999999999999,95.20000000000006,1.2311404943466187,102.03157806396484,0,0,1,0,7
37.69999999999999,95.35000000000007,1.2311404943466187,102.03157806396484,0,0,1,0,7
37.69999999999999,95.50000000000007,-2.189035415649414,161.82107543945312,0,0,1,0,7
37.69999999999999,95.65000000000008,-2.189035415649414,161.82107543945312,0,0,1,0,7
37.69999999999999,95.80000000000008,-2.189035415649414,161.82107543945312,0,0,1,0,7
37.69999999999999,95.95000000000009,-2.189035415649414,161.82107543945312,0,0,1,0,7
37.69999999999999,96.1000000000001,-1.682456135749817,183.53158569335938,0,0,1,0,7
37.69999999999999,96.2500000000001,-1.682456135749817,183.53158569335938,0,0,1,0,7
37.69999999999999,96.4000000000001,-1.682456135749817,183.53158569335938,0,0,1,0,7
37.69999999999999,96.55000000000011,-2.9210526943206787,230.4789581298828,1,0,0,0,4
37.69999999999999,96.70000000000012,-2.9210526943206787,230.4789581298828,1,0,0,0,4
37.69999999999999,96.85000000000012,-2.9210526943206787,230.4789581298828,0,0,1,0,7
37.69999999999999,97.00000000000013,-3.675438642501831,271.0947265625,1,0,0,0,4
